Standard Commons Logging discovery in action with spring-jcl: please remove commons-logging.jar from classpath in order to avoid potential conflicts

  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
2025-11-03T19:35:01.751+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.c.a.ClassPathBeanDefinitionScanner   : Identified candidate component class: URL [jar:nested:/C:/Users/33185/Desktop/project/pet-project/pet-web/target/pet-web-0.0.1-SNAPSHOT.jar/!BOOT-INF/lib/pet-service-0.0.1-SNAPSHOT.jar!/com/example/petservice/task/HealthAlertTask.class]
2025-11-03T19:35:01.751+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.c.a.ClassPathBeanDefinitionScanner   : Identified candidate component class: URL [jar:nested:/C:/Users/33185/Desktop/project/pet-project/pet-web/target/pet-web-0.0.1-SNAPSHOT.jar/!BOOT-INF/lib/pet-service-0.0.1-SNAPSHOT.jar!/com/example/petservice/task/PetTask.class]
2025-11-03T19:35:01.751+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.c.a.ClassPathBeanDefinitionScanner   : Identified candidate component class: URL [jar:nested:/C:/Users/33185/Desktop/project/pet-project/pet-web/target/pet-web-0.0.1-SNAPSHOT.jar/!BOOT-INF/lib/pet-service-0.0.1-SNAPSHOT.jar!/com/example/petservice/task/WebSocketTask.class]
2025-11-03T19:35:01.751+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.c.a.ClassPathBeanDefinitionScanner   : Identified candidate component class: URL [jar:nested:/C:/Users/33185/Desktop/project/pet-project/pet-web/target/pet-web-0.0.1-SNAPSHOT.jar/!BOOT-INF/lib/pet-service-0.0.1-SNAPSHOT.jar!/com/example/petservice/websocket/WebSocketServer.class]
2025-11-03T19:35:02.439+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'com.example.petcommon.config.MyBatisPlusConfig#MapperScannerRegistrar#0'
2025-11-03T19:35:02.443+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'springSecurityHandlerMappingIntrospectorBeanDefinitionRegistryPostProcessor'
2025-11-03T19:35:02.447+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'propertySourcesPlaceholderConfigurer'
2025-11-03T19:35:02.551+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.sql.init.dependency.DatabaseInitializationDependencyConfigurer$DependsOnDatabaseInitializationPostProcessor'
2025-11-03T19:35:02.599+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
2025-11-03T19:35:02.602+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'conversionServicePostProcessor'
2025-11-03T19:35:02.610+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'preserveErrorControllerTargetClassPostProcessor'
2025-11-03T19:35:02.611+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'forceAutoProxyCreatorToUseClassProxying'
2025-11-03T19:35:02.612+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
2025-11-03T19:35:02.613+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionalEventListenerFactory'
2025-11-03T19:35:02.618+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
2025-11-03T19:35:02.620+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
2025-11-03T19:35:02.625+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
2025-11-03T19:35:02.625+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinder'
2025-11-03T19:35:02.631+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'persistenceExceptionTranslationPostProcessor'
2025-11-03T19:35:02.637+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'persistenceExceptionTranslationPostProcessor' via factory method to bean named 'environment'
2025-11-03T19:35:02.643+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator'
2025-11-03T19:35:02.648+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webServerFactoryCustomizerBeanPostProcessor'
2025-11-03T19:35:02.649+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'errorPageRegistrarBeanPostProcessor'
2025-11-03T19:35:02.652+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.u.c.s.UiApplicationContextUtils      : Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@590adb41]
2025-11-03T19:35:02.652+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'tomcatServletWebServerFactory'
2025-11-03T19:35:02.653+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat'
2025-11-03T19:35:02.653+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor'
2025-11-03T19:35:02.653+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration'
2025-11-03T19:35:02.656+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'transactionAttributeSource'
2025-11-03T19:35:02.659+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'transactionInterceptor'
2025-11-03T19:35:02.662+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'transactionInterceptor' via factory method to bean named 'transactionAttributeSource'
2025-11-03T19:35:02.666+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionAttributeSource'
2025-11-03T19:35:02.666+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionInterceptor'
2025-11-03T19:35:02.720+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'websocketServletWebServerCustomizer'
2025-11-03T19:35:02.720+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration'
2025-11-03T19:35:02.722+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'servletWebServerFactoryCustomizer'
2025-11-03T19:35:02.723+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration'
2025-11-03T19:35:02.724+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2025-11-03T19:35:02.732+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.properties.BoundConfigurationProperties'
2025-11-03T19:35:02.739+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2025-11-03T19:35:02.741+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sslBundleRegistry'
2025-11-03T19:35:02.741+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.ssl.SslAutoConfiguration'
2025-11-03T19:35:02.743+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.ssl-org.springframework.boot.autoconfigure.ssl.SslProperties'
2025-11-03T19:35:02.745+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.ssl.SslAutoConfiguration' via constructor to bean named 'spring.ssl-org.springframework.boot.autoconfigure.ssl.SslProperties'
2025-11-03T19:35:02.747+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sslPropertiesSslBundleRegistrar'
2025-11-03T19:35:02.747+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'fileWatcher'
2025-11-03T19:35:02.748+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'sslPropertiesSslBundleRegistrar' via factory method to bean named 'fileWatcher'
2025-11-03T19:35:02.755+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'tomcatServletWebServerFactoryCustomizer'
2025-11-03T19:35:02.757+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'tomcatServletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2025-11-03T19:35:02.757+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'tomcatWebServerFactoryCustomizer'
2025-11-03T19:35:02.757+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$TomcatWebServerFactoryCustomizerConfiguration'
2025-11-03T19:35:02.759+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'tomcatWebServerFactoryCustomizer' via factory method to bean named 'environment'
2025-11-03T19:35:02.759+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'tomcatWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2025-11-03T19:35:02.759+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'localeCharsetMappingsCustomizer'
2025-11-03T19:35:02.759+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration'
2025-11-03T19:35:02.761+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration' via constructor to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2025-11-03T19:35:02.789+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'errorPageCustomizer'
2025-11-03T19:35:02.789+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration'
2025-11-03T19:35:02.790+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration' via constructor to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2025-11-03T19:35:02.790+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dispatcherServletRegistration'
2025-11-03T19:35:02.790+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration'
2025-11-03T19:35:02.791+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dispatcherServlet'
2025-11-03T19:35:02.791+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletConfiguration'
2025-11-03T19:35:02.791+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2025-11-03T19:35:02.793+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dispatcherServlet' via factory method to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2025-11-03T19:35:02.806+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dispatcherServletRegistration' via factory method to bean named 'dispatcherServlet'
2025-11-03T19:35:02.806+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dispatcherServletRegistration' via factory method to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2025-11-03T19:35:02.808+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'multipartConfigElement'
2025-11-03T19:35:02.808+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration'
2025-11-03T19:35:02.808+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties'
2025-11-03T19:35:02.811+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration' via constructor to bean named 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties'
2025-11-03T19:35:02.817+08:00 DEBUG 50248 --- [pet-service] [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'errorPageCustomizer' via factory method to bean named 'dispatcherServletRegistration'
2025-11-03T19:35:02.963+08:00 DEBUG 50248 --- [pet-service] [           main] .s.b.w.e.t.TomcatServletWebServerFactory : Code archive: C:\Users\33185\Desktop\project\pet-project\pet-web\target\pet-web-0.0.1-SNAPSHOT.jar
2025-11-03T19:35:02.964+08:00 DEBUG 50248 --- [pet-service] [           main] .s.b.w.e.t.TomcatServletWebServerFactory : Code archive: C:\Users\33185\Desktop\project\pet-project\pet-web\target\pet-web-0.0.1-SNAPSHOT.jar
2025-11-03T19:35:02.964+08:00 DEBUG 50248 --- [pet-service] [           main] .s.b.w.e.t.TomcatServletWebServerFactory : None of the document roots [src/main/webapp, public, static] point to a directory and will be ignored.
2025-11-03T19:35:02.989+08:00  INFO 50248 --- [pet-service] [           main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8080 (http)
2025-11-03T19:35:03.009+08:00  INFO 50248 --- [pet-service] [           main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2025-11-03T19:35:03.010+08:00  INFO 50248 --- [pet-service] [           main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.26]
2025-11-03T19:35:03.062+08:00  INFO 50248 --- [pet-service] [           main] o.a.c.c.C.[Tomcat].[localhost].[/api]    : Initializing Spring embedded WebApplicationContext
2025-11-03T19:35:03.063+08:00 DEBUG 50248 --- [pet-service] [           main] w.s.c.ServletWebServerApplicationContext : Published root WebApplicationContext as ServletContext attribute with name [org.springframework.web.context.WebApplicationContext.ROOT]
